Position, TimeStamp, PropId, EOSUsername, UPXCost
90622711,2021-09-19T11:26:42.000,81333278573795,dgphd44vjwf3,10.00 UPX
90622896,2021-09-19T11:27:34.500,81333278573795,dgphd44vjwf3,10.00 UPX
90622958,2021-09-19T11:27:53.000,81333278573795,dgphd44vjwf3,10.00 UPX
90624438,2021-09-19T11:32:38.500,81333278573795,dgphd44vjwf3,10.00 UPX
90624539,2021-09-19T11:32:58.000,81333278573795,dgphd44vjwf3,10.00 UPX
90624567,2021-09-19T11:33:05.500,81333278573795,dgphd44vjwf3,10.00 UPX
90624677,2021-09-19T11:33:39.500,81333278573795,dgphd44vjwf3,10.00 UPX
90624708,2021-09-19T11:33:50.000,81333278573795,dgphd44vjwf3,10.00 UPX
90624738,2021-09-19T11:33:58.500,81333278573795,dgphd44vjwf3,10.00 UPX
90624793,2021-09-19T11:34:10.500,81333278573795,dgphd44vjwf3,10.00 UPX
90627257,2021-09-19T11:44:34.500,79520616529774,lt3ee5gxdsgq,20.00 UPX
90628107,2021-09-19T11:48:12.500,79520616529774,ykho2rpjjuab,20.00 UPX
90633973,2021-09-19T12:07:12.000,81356145919400,qj2ffyxfcawf,20.00 UPX
90639008,2021-09-19T12:27:52.000,78053214267194,q4ydat2lfdcp,10.00 UPX
90639318,2021-09-19T12:29:12.000,78053214267194,q4ydat2lfdcp,10.00 UPX
90646721,2021-09-19T12:56:32.000,81356145919400,mt55oanqosg4,20.00 UPX
90646761,2021-09-19T12:56:46.000,81356145919400,mt55oanqosg4,20.00 UPX
90646909,2021-09-19T12:57:15.500,81356145919400,mt55oanqosg4,20.00 UPX
90646994,2021-09-19T12:57:33.000,81356145919400,mt55oanqosg4,20.00 UPX
90647014,2021-09-19T12:57:40.000,81356145919400,mt55oanqosg4,20.00 UPX
90647063,2021-09-19T12:57:48.000,81356145919400,mt55oanqosg4,20.00 UPX
90647086,2021-09-19T12:57:53.000,81356145919400,mt55oanqosg4,20.00 UPX
90647149,2021-09-19T12:58:03.000,81356145919400,mt55oanqosg4,20.00 UPX
90647170,2021-09-19T12:58:10.000,81356145919400,mt55oanqosg4,20.00 UPX
90660195,2021-09-19T13:39:24.500,81356145919400,mt55oanqosg4,20.00 UPX
90660242,2021-09-19T13:39:38.000,81356145919400,mt55oanqosg4,20.00 UPX
90660262,2021-09-19T13:39:46.500,81356145919400,mt55oanqosg4,20.00 UPX
90660297,2021-09-19T13:39:52.000,81356145919400,mt55oanqosg4,20.00 UPX
90660344,2021-09-19T13:40:00.500,81356145919400,mt55oanqosg4,20.00 UPX
90660421,2021-09-19T13:40:13.500,81356145919400,mt55oanqosg4,20.00 UPX
90664499,2021-09-19T13:55:58.500,78897980593015,e22v2c2psj5p,10.00 UPX
90664536,2021-09-19T13:56:09.500,78897980593015,e22v2c2psj5p,10.00 UPX
90664576,2021-09-19T13:56:15.500,78897980593015,e22v2c2psj5p,10.00 UPX
90664592,2021-09-19T13:56:21.500,78897980593015,e22v2c2psj5p,10.00 UPX
90664627,2021-09-19T13:56:28.500,78897980593015,e22v2c2psj5p,10.00 UPX
90664695,2021-09-19T13:56:45.500,78897980593015,e22v2c2psj5p,10.00 UPX
90664760,2021-09-19T13:56:54.500,78897980593015,e22v2c2psj5p,10.00 UPX
90678955,2021-09-19T14:42:54.000,78053214267194,hpwfkfqwjdco,10.00 UPX
90697857,2021-09-19T15:33:16.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90697912,2021-09-19T15:33:26.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90697947,2021-09-19T15:33:33.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90697973,2021-09-19T15:33:39.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90698009,2021-09-19T15:33:46.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90698992,2021-09-19T15:36:25.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90699033,2021-09-19T15:36:34.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90701126,2021-09-19T15:42:11.000,81356145919400,jv1ja3wg1hdy,20.00 UPX
90701227,2021-09-19T15:42:25.500,81356145919400,jv1ja3wg1hdy,20.00 UPX
90701295,2021-09-19T15:42:40.000,81356145919400,jv1ja3wg1hdy,20.00 UPX
90701364,2021-09-19T15:42:49.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90701369,2021-09-19T15:42:50.500,82107328554437,uea3vpteyekt,20.00 UPX
90701408,2021-09-19T15:42:58.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90701429,2021-09-19T15:43:01.000,81356145919400,jv1ja3wg1hdy,20.00 UPX
90701440,2021-09-19T15:43:04.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90701469,2021-09-19T15:43:13.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90701492,2021-09-19T15:43:16.500,81356145919400,jv1ja3wg1hdy,20.00 UPX
90701501,2021-09-19T15:43:19.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90701515,2021-09-19T15:43:24.000,81356145919400,jv1ja3wg1hdy,20.00 UPX
90701532,2021-09-19T15:43:25.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90701755,2021-09-19T15:44:03.000,78053214267194,jxgnecvg1gdl,10.00 UPX
90701851,2021-09-19T15:44:21.500,78053214267194,jxgnecvg1gdl,10.00 UPX
90701854,2021-09-19T15:44:22.000,82107328554437,klaorrqhnonc,20.00 UPX
90701876,2021-09-19T15:44:28.500,78053214267194,jxgnecvg1gdl,10.00 UPX
90702715,2021-09-19T15:47:19.000,78053214267194,jxgnecvg1gdl,10.00 UPX
90702950,2021-09-19T15:48:07.000,78053214267194,jxgnecvg1gdl,10.00 UPX
90703028,2021-09-19T15:48:23.500,78053214267194,jxgnecvg1gdl,10.00 UPX
90703052,2021-09-19T15:48:30.500,78053214267194,jxgnecvg1gdl,10.00 UPX
90707186,2021-09-19T16:00:55.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90707408,2021-09-19T16:01:09.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90707471,2021-09-19T16:01:16.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90707518,2021-09-19T16:01:23.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90707577,2021-09-19T16:01:30.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90707640,2021-09-19T16:01:36.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90707753,2021-09-19T16:01:57.000,79520616529774,n53wofwdnghd,20.00 UPX
90708017,2021-09-19T16:02:45.000,79520616529774,n53wofwdnghd,20.00 UPX
90709633,2021-09-19T16:07:00.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90709697,2021-09-19T16:07:12.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90709769,2021-09-19T16:07:19.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90712430,2021-09-19T16:15:05.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90712639,2021-09-19T16:15:38.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90712675,2021-09-19T16:15:44.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90712732,2021-09-19T16:15:53.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90712779,2021-09-19T16:15:58.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90714055,2021-09-19T16:20:00.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90714673,2021-09-19T16:21:55.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90715392,2021-09-19T16:24:01.500,78053214267194,vx5dy5s4o55t,10.00 UPX
90715587,2021-09-19T16:24:33.500,78053214267194,vx5dy5s4o55t,10.00 UPX
90715659,2021-09-19T16:24:50.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90715722,2021-09-19T16:25:01.500,78897980593015,xcx4hcrqhp4u,10.00 UPX
90716947,2021-09-19T16:28:47.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90717004,2021-09-19T16:28:56.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90720952,2021-09-19T16:40:00.000,82107328554437,fe5mozdcwxhp,20.00 UPX
90721306,2021-09-19T16:41:24.000,82107328554437,vjcnzwd2u35m,20.00 UPX
90721386,2021-09-19T16:41:42.000,82107328554437,vjcnzwd2u35m,20.00 UPX
90721436,2021-09-19T16:41:51.000,82107328554437,vjcnzwd2u35m,20.00 UPX
90722061,2021-09-19T16:44:18.000,82107328554437,fe5mozdcwxhp,20.00 UPX
90725056,2021-09-19T16:55:02.000,78897980593015,wwfrv3scoyt4,10.00 UPX
90725113,2021-09-19T16:55:12.000,78897980593015,wwfrv3scoyt4,10.00 UPX
90725201,2021-09-19T16:55:24.000,78897980593015,wwfrv3scoyt4,10.00 UPX
90725261,2021-09-19T16:55:33.500,78897980593015,wwfrv3scoyt4,10.00 UPX
90725325,2021-09-19T16:55:41.000,78897980593015,wwfrv3scoyt4,10.00 UPX
90725386,2021-09-19T16:55:54.000,78897980593015,wwfrv3scoyt4,10.00 UPX
90725486,2021-09-19T16:56:16.500,78897980593015,wwfrv3scoyt4,10.00 UPX
90725526,2021-09-19T16:56:24.000,78897980593015,wwfrv3scoyt4,10.00 UPX
90725953,2021-09-19T16:57:39.000,78053214267194,detakdakbtrm,10.00 UPX
90726002,2021-09-19T16:57:48.500,78053214267194,detakdakbtrm,10.00 UPX
90726041,2021-09-19T16:57:55.000,78053214267194,detakdakbtrm,10.00 UPX
90726083,2021-09-19T16:58:01.500,78053214267194,detakdakbtrm,10.00 UPX
90726106,2021-09-19T16:58:09.500,78053214267194,detakdakbtrm,10.00 UPX
90726143,2021-09-19T16:58:15.000,78053214267194,detakdakbtrm,10.00 UPX
90726165,2021-09-19T16:58:24.500,78053214267194,detakdakbtrm,10.00 UPX
90726448,2021-09-19T16:59:19.500,78053214267194,detakdakbtrm,10.00 UPX
90729462,2021-09-19T17:07:13.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90729532,2021-09-19T17:07:28.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90729574,2021-09-19T17:07:35.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90729849,2021-09-19T17:08:36.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90729912,2021-09-19T17:08:51.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90729965,2021-09-19T17:08:59.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90730551,2021-09-19T17:10:53.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90730627,2021-09-19T17:11:07.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90730664,2021-09-19T17:11:13.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90731155,2021-09-19T17:12:55.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90731225,2021-09-19T17:13:10.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90731278,2021-09-19T17:13:19.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90732275,2021-09-19T17:16:23.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90732334,2021-09-19T17:16:37.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90732359,2021-09-19T17:16:43.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90732381,2021-09-19T17:16:48.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90733166,2021-09-19T17:19:13.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90733227,2021-09-19T17:19:26.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90733280,2021-09-19T17:19:34.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90733675,2021-09-19T17:20:47.000,81356145919400,mt55oanqosg4,20.00 UPX
90733754,2021-09-19T17:21:01.000,81356145919400,mt55oanqosg4,20.00 UPX
90733806,2021-09-19T17:21:10.000,81356145919400,mt55oanqosg4,20.00 UPX
90733872,2021-09-19T17:21:19.000,81356145919400,mt55oanqosg4,20.00 UPX
90733920,2021-09-19T17:21:25.500,81356145919400,mt55oanqosg4,20.00 UPX
90733967,2021-09-19T17:21:39.000,81356145919400,mt55oanqosg4,20.00 UPX
90734729,2021-09-19T17:24:06.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90734776,2021-09-19T17:24:19.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90734800,2021-09-19T17:24:30.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90735481,2021-09-19T17:26:36.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90735531,2021-09-19T17:26:48.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90735547,2021-09-19T17:26:54.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90735591,2021-09-19T17:27:03.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90735983,2021-09-19T17:28:30.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90736024,2021-09-19T17:28:44.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90736058,2021-09-19T17:28:51.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90736102,2021-09-19T17:28:59.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90736136,2021-09-19T17:29:07.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90737658,2021-09-19T17:33:18.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90737742,2021-09-19T17:33:34.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90737757,2021-09-19T17:33:42.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90737783,2021-09-19T17:33:48.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90737819,2021-09-19T17:33:56.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90738494,2021-09-19T17:36:14.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90738575,2021-09-19T17:36:31.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90738612,2021-09-19T17:36:39.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90738626,2021-09-19T17:36:45.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90738652,2021-09-19T17:36:52.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90739397,2021-09-19T17:39:25.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90739552,2021-09-19T17:39:52.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90739593,2021-09-19T17:40:00.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90739615,2021-09-19T17:40:06.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90739638,2021-09-19T17:40:14.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90740183,2021-09-19T17:42:40.000,81333278573795,hwnb1q1ssvqx,10.00 UPX
90740186,2021-09-19T17:42:40.500,79566619660565,uwxsedvm1xxb,20.00 UPX
90740310,2021-09-19T17:43:15.500,79566619660565,uwxsedvm1xxb,20.00 UPX
90740378,2021-09-19T17:43:24.000,79566619660565,uwxsedvm1xxb,20.00 UPX
90740401,2021-09-19T17:43:25.500,81333278573795,hwnb1q1ssvqx,10.00 UPX
90741523,2021-09-19T17:47:47.000,82107328554437,trkwxzi1hlyp,20.00 UPX
90743019,2021-09-19T17:53:54.000,78053214267194,vx5dy5s4o55t,10.00 UPX
90743167,2021-09-19T17:54:28.500,78053214267194,vx5dy5s4o55t,10.00 UPX
90743293,2021-09-19T17:55:09.000,78053214267194,vx5dy5s4o55t,10.00 UPX
90748519,2021-09-19T18:08:08.500,79520616529774,ykho2rpjjuab,20.00 UPX
90749102,2021-09-19T18:09:57.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90749160,2021-09-19T18:10:06.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90749170,2021-09-19T18:10:12.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90753414,2021-09-19T18:23:27.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90753525,2021-09-19T18:23:45.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90754467,2021-09-19T18:26:26.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90754545,2021-09-19T18:26:36.000,78897980593015,xcx4hcrqhp4u,10.00 UPX
90756922,2021-09-19T18:32:35.000,79566619660565,a35qhqbahlpv,20.00 UPX
90758050,2021-09-19T18:35:51.000,79566619660565,a35qhqbahlpv,20.00 UPX
90762094,2021-09-19T18:49:55.000,78053214267194,ngcm2zhkfdax,10.00 UPX
90769863,2021-09-19T19:15:06.000,82107328554437,l3vobk2cx3jv,20.00 UPX
90769960,2021-09-19T19:15:24.500,82107328554437,l3vobk2cx3jv,20.00 UPX
90770056,2021-09-19T19:15:48.000,82107328554437,l3vobk2cx3jv,20.00 UPX
90770135,2021-09-19T19:16:00.000,82107328554437,l3vobk2cx3jv,20.00 UPX
90770305,2021-09-19T19:16:19.000,82107328554437,l3vobk2cx3jv,20.00 UPX
90770434,2021-09-19T19:16:38.000,82107328554437,l3vobk2cx3jv,20.00 UPX
90770634,2021-09-19T19:16:53.000,82107328554437,l3vobk2cx3jv,20.00 UPX
90773939,2021-09-19T19:28:00.000,79520616529774,esw2scfel2fx,20.00 UPX
90775751,2021-09-19T19:32:36.000,79566619660565,hduwjeip1lpt,20.00 UPX
90775864,2021-09-19T19:32:56.000,79566619660565,hduwjeip1lpt,20.00 UPX
90775920,2021-09-19T19:33:04.000,79566619660565,hduwjeip1lpt,20.00 UPX
90777478,2021-09-19T19:38:31.500,78897980593015,n2i5n1vk14fn,10.00 UPX
90777703,2021-09-19T19:39:26.000,78897980593015,n2i5n1vk14fn,10.00 UPX
90777747,2021-09-19T19:39:34.000,78897980593015,n2i5n1vk14fn,10.00 UPX
90784970,2021-09-19T20:02:06.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90785058,2021-09-19T20:02:15.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90785118,2021-09-19T20:02:26.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90785198,2021-09-19T20:02:38.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90785264,2021-09-19T20:02:48.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90785956,2021-09-19T20:04:46.500,81378912598000,ruckwz4mcsdh,40.00 UPX
90786129,2021-09-19T20:05:24.000,81378912598000,ruckwz4mcsdh,40.00 UPX
90786327,2021-09-19T20:05:52.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90786369,2021-09-19T20:06:00.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90786383,2021-09-19T20:06:06.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90786415,2021-09-19T20:06:12.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90786433,2021-09-19T20:06:18.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90787141,2021-09-19T20:08:42.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90787175,2021-09-19T20:08:51.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90787216,2021-09-19T20:08:58.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90787245,2021-09-19T20:09:03.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90787285,2021-09-19T20:09:09.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90787308,2021-09-19T20:09:15.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90788628,2021-09-19T20:13:58.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90788653,2021-09-19T20:14:07.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90788675,2021-09-19T20:14:13.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90788731,2021-09-19T20:14:19.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90788771,2021-09-19T20:14:26.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90789733,2021-09-19T20:17:27.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90789800,2021-09-19T20:17:38.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90789839,2021-09-19T20:17:44.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90790767,2021-09-19T20:20:40.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90790825,2021-09-19T20:20:54.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90790858,2021-09-19T20:20:58.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90790887,2021-09-19T20:21:03.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90790946,2021-09-19T20:21:11.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90791764,2021-09-19T20:24:10.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90791788,2021-09-19T20:24:19.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90791833,2021-09-19T20:24:25.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90791858,2021-09-19T20:24:30.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90791870,2021-09-19T20:24:36.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90791899,2021-09-19T20:24:40.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90792736,2021-09-19T20:27:12.000,79520616529774,qp2dsg3kpzcw,20.00 UPX
90792782,2021-09-19T20:27:28.000,79520616529774,qp2dsg3kpzcw,20.00 UPX
90792845,2021-09-19T20:27:40.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90792895,2021-09-19T20:27:48.000,79520616529774,qp2dsg3kpzcw,20.00 UPX
90792905,2021-09-19T20:27:52.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90792937,2021-09-19T20:27:58.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90792983,2021-09-19T20:28:06.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90792995,2021-09-19T20:28:11.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90793021,2021-09-19T20:28:17.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90795035,2021-09-19T20:33:32.000,81356145919400,suv2p2s2rgtz,20.00 UPX
90795500,2021-09-19T20:35:06.000,78897980593015,yszwr34bs4uw,10.00 UPX
90796002,2021-09-19T20:37:12.000,82107328554437,jocfkmzmmick,20.00 UPX
90796056,2021-09-19T20:37:25.000,82107328554437,jocfkmzmmick,20.00 UPX
90798601,2021-09-19T20:47:07.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90798647,2021-09-19T20:47:20.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90798672,2021-09-19T20:47:27.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90798703,2021-09-19T20:47:33.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90798747,2021-09-19T20:47:42.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90799309,2021-09-19T20:50:10.500,78897980593015,cnst2lqxhprz,10.00 UPX
90799396,2021-09-19T20:50:30.000,78897980593015,cnst2lqxhprz,10.00 UPX
90799458,2021-09-19T20:50:42.500,78897980593015,cnst2lqxhprz,10.00 UPX
90802005,2021-09-19T21:00:07.000,81378912598000,fy2oodns2oda,40.00 UPX
90803745,2021-09-19T21:02:37.000,81378912598000,n33v2bryd35p,40.00 UPX
90803811,2021-09-19T21:02:51.000,79520616529774,lt3ee5gxdsgq,20.00 UPX
90803963,2021-09-19T21:03:19.500,81378912598000,n33v2bryd35p,40.00 UPX
90804026,2021-09-19T21:03:32.000,78053214267194,ccq4ysfigro5,10.00 UPX
90804046,2021-09-19T21:03:35.000,81378912598000,n33v2bryd35p,40.00 UPX
90804225,2021-09-19T21:03:52.500,78053214267194,ccq4ysfigro5,10.00 UPX
90804274,2021-09-19T21:03:59.000,78053214267194,ccq4ysfigro5,10.00 UPX
90804287,2021-09-19T21:04:04.500,78053214267194,ccq4ysfigro5,10.00 UPX
90804371,2021-09-19T21:04:16.500,78053214267194,ccq4ysfigro5,10.00 UPX
90804447,2021-09-19T21:04:23.500,78053214267194,ccq4ysfigro5,10.00 UPX
90804482,2021-09-19T21:04:28.500,78053214267194,ccq4ysfigro5,10.00 UPX
90810784,2021-09-19T21:25:10.500,78053214267194,ccq4ysfigro5,10.00 UPX
90811009,2021-09-19T21:26:00.000,78053214267194,ccq4ysfigro5,10.00 UPX
90811053,2021-09-19T21:26:05.000,78053214267194,ccq4ysfigro5,10.00 UPX
90811086,2021-09-19T21:26:09.500,78053214267194,ccq4ysfigro5,10.00 UPX
90811774,2021-09-19T21:28:22.000,78897980593015,aeuklvuwhmpv,10.00 UPX
90811880,2021-09-19T21:28:36.000,78897980593015,aeuklvuwhmpv,10.00 UPX
90811912,2021-09-19T21:28:42.000,78897980593015,aeuklvuwhmpv,10.00 UPX
90815085,2021-09-19T21:37:28.000,78897980593015,upcvjtzicdfr,10.00 UPX
90816390,2021-09-19T21:41:55.500,82107328554437,xgzunj2ynjsu,20.00 UPX
90816448,2021-09-19T21:42:04.000,78897980593015,e22v2c2psj5p,10.00 UPX
90816469,2021-09-19T21:42:07.500,82107328554437,xgzunj2ynjsu,20.00 UPX
90816490,2021-09-19T21:42:12.000,78897980593015,e22v2c2psj5p,10.00 UPX
90816526,2021-09-19T21:42:17.000,78897980593015,e22v2c2psj5p,10.00 UPX
90816559,2021-09-19T21:42:19.500,82107328554437,xgzunj2ynjsu,20.00 UPX
90816637,2021-09-19T21:42:31.500,82107328554437,xgzunj2ynjsu,20.00 UPX
90816694,2021-09-19T21:42:41.000,82107328554437,xgzunj2ynjsu,20.00 UPX
90816776,2021-09-19T21:42:51.500,82107328554437,xgzunj2ynjsu,20.00 UPX
90816831,2021-09-19T21:43:02.000,82107328554437,xgzunj2ynjsu,20.00 UPX
90820349,2021-09-19T21:55:24.000,81856693908761,sdfnpjskzgg3,5.00 UPX
90829280,2021-09-19T22:24:45.000,79566619660565,duscbrkhyyx5,20.00 UPX
90829394,2021-09-19T22:25:08.500,79566619660565,duscbrkhyyx5,20.00 UPX
90829473,2021-09-19T22:25:19.000,82107328554437,xgzunj2ynjsu,20.00 UPX
90829506,2021-09-19T22:25:23.000,79566619660565,duscbrkhyyx5,20.00 UPX
90829522,2021-09-19T22:25:28.000,82107328554437,xgzunj2ynjsu,20.00 UPX
90829548,2021-09-19T22:25:34.500,82107328554437,xgzunj2ynjsu,20.00 UPX
90829622,2021-09-19T22:25:48.500,82107328554437,xgzunj2ynjsu,20.00 UPX
90829642,2021-09-19T22:25:57.000,82107328554437,xgzunj2ynjsu,20.00 UPX
90829689,2021-09-19T22:26:08.000,82107328554437,xgzunj2ynjsu,20.00 UPX
90829742,2021-09-19T22:26:20.500,82107328554437,xgzunj2ynjsu,20.00 UPX
90829780,2021-09-19T22:26:31.000,82107328554437,xgzunj2ynjsu,20.00 UPX
90832045,2021-09-19T22:33:53.000,82107328554437,xgzunj2ynjsu,20.00 UPX
90832095,2021-09-19T22:34:02.500,82107328554437,xgzunj2ynjsu,20.00 UPX
90832135,2021-09-19T22:34:10.500,82107328554437,xgzunj2ynjsu,20.00 UPX
90832159,2021-09-19T22:34:18.000,82107328554437,xgzunj2ynjsu,20.00 UPX
90838114,2021-09-19T22:59:06.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90838154,2021-09-19T22:59:15.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90838208,2021-09-19T22:59:24.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90838225,2021-09-19T22:59:30.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90838236,2021-09-19T22:59:35.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90838249,2021-09-19T22:59:40.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90838269,2021-09-19T22:59:46.500,81333278573795,uxkdppcbkmwa,10.00 UPX
90839890,2021-09-19T23:04:42.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90839935,2021-09-19T23:04:49.000,81333278573795,uxkdppcbkmwa,10.00 UPX
90841578,2021-09-19T23:12:02.000,78053214267194,jxgnecvg1gdl,10.00 UPX
